condition,prompt_id,sample,beta_ratio,temperature,intervened_layers,attention_layer,attention_entropy
temp_0.7,p011,2,1.0,0.7,all,12,0.24595454335212708
temp_0.7,p011,2,1.0,0.7,all,13,0.2110670506954193
temp_0.7,p011,2,1.0,0.7,all,14,0.2501295208930969
temp_0.7,p011,2,1.0,0.7,all,15,0.2580716907978058
temp_0.7,p012,0,1.0,0.7,all,0,0.4044738709926605
temp_0.7,p012,0,1.0,0.7,all,1,0.19015440344810486
temp_0.7,p012,0,1.0,0.7,all,2,0.18774296343326569
temp_0.7,p012,0,1.0,0.7,all,3,0.24927806854248047
temp_0.7,p012,0,1.0,0.7,all,4,0.28558120131492615
temp_0.7,p012,0,1.0,0.7,all,5,0.32486918568611145
temp_0.7,p012,0,1.0,0.7,all,6,0.37587061524391174
temp_0.7,p012,0,1.0,0.7,all,7,0.43102675676345825
temp_0.7,p012,0,1.0,0.7,all,8,0.3929893374443054
temp_0.7,p012,0,1.0,0.7,all,9,0.388428658246994
temp_0.7,p012,0,1.0,0.7,all,10,0.3039548695087433
temp_0.7,p012,0,1.0,0.7,all,11,0.2640093266963959
temp_0.7,p012,0,1.0,0.7,all,12,0.23570594191551208
temp_0.7,p012,0,1.0,0.7,all,13,0.19978338479995728
temp_0.7,p012,0,1.0,0.7,all,14,0.23945850133895874
temp_0.7,p012,0,1.0,0.7,all,15,0.2355193942785263
temp_0.7,p012,1,1.0,0.7,all,0,0.41645509004592896
temp_0.7,p012,1,1.0,0.7,all,1,0.19955821335315704
temp_0.7,p012,1,1.0,0.7,all,2,0.1966891884803772
temp_0.7,p012,1,1.0,0.7,all,3,0.2554306983947754
temp_0.7,p012,1,1.0,0.7,all,4,0.3029859960079193
temp_0.7,p012,1,1.0,0.7,all,5,0.3355570435523987
temp_0.7,p012,1,1.0,0.7,all,6,0.38996565341949463
temp_0.7,p012,1,1.0,0.7,all,7,0.4576812982559204
temp_0.7,p012,1,1.0,0.7,all,8,0.4026698172092438
temp_0.7,p012,1,1.0,0.7,all,9,0.40382787585258484
temp_0.7,p012,1,1.0,0.7,all,10,0.3199153542518616
temp_0.7,p012,1,1.0,0.7,all,11,0.2796725332736969
temp_0.7,p012,1,1.0,0.7,all,12,0.25830042362213135
temp_0.7,p012,1,1.0,0.7,all,13,0.21852557361125946
temp_0.7,p012,1,1.0,0.7,all,14,0.2623177170753479
temp_0.7,p012,1,1.0,0.7,all,15,0.25359776616096497
temp_0.7,p012,2,1.0,0.7,all,0,0.40665513277053833
temp_0.7,p012,2,1.0,0.7,all,1,0.184933140873909
temp_0.7,p012,2,1.0,0.7,all,2,0.18257386982440948
temp_0.7,p012,2,1.0,0.7,all,3,0.23779983818531036
temp_0.7,p012,2,1.0,0.7,all,4,0.2895925045013428
temp_0.7,p012,2,1.0,0.7,all,5,0.32987457513809204
temp_0.7,p012,2,1.0,0.7,all,6,0.3749770224094391
temp_0.7,p012,2,1.0,0.7,all,7,0.44185373187065125
temp_0.7,p012,2,1.0,0.7,all,8,0.3993852138519287
temp_0.7,p012,2,1.0,0.7,all,9,0.39735302329063416
temp_0.7,p012,2,1.0,0.7,all,10,0.2918519675731659
temp_0.7,p012,2,1.0,0.7,all,11,0.25731682777404785
temp_0.7,p012,2,1.0,0.7,all,12,0.24117599427700043
temp_0.7,p012,2,1.0,0.7,all,13,0.20965245366096497
temp_0.7,p012,2,1.0,0.7,all,14,0.2454751580953598
temp_0.7,p012,2,1.0,0.7,all,15,0.24015194177627563
temp_0.7,p013,0,1.0,0.7,all,0,0.40382978320121765
temp_0.7,p013,0,1.0,0.7,all,1,0.19097276031970978
temp_0.7,p013,0,1.0,0.7,all,2,0.19011768698692322
temp_0.7,p013,0,1.0,0.7,all,3,0.26516467332839966
temp_0.7,p013,0,1.0,0.7,all,4,0.29948315024375916
temp_0.7,p013,0,1.0,0.7,all,5,0.3252652585506439
temp_0.7,p013,0,1.0,0.7,all,6,0.36839812994003296
temp_0.7,p013,0,1.0,0.7,all,7,0.42352619767189026
temp_0.7,p013,0,1.0,0.7,all,8,0.3947186768054962
temp_0.7,p013,0,1.0,0.7,all,9,0.39856213331222534
temp_0.7,p013,0,1.0,0.7,all,10,0.2906107008457184
temp_0.7,p013,0,1.0,0.7,all,11,0.24682745337486267
temp_0.7,p013,0,1.0,0.7,all,12,0.20593194663524628
temp_0.7,p013,0,1.0,0.7,all,13,0.18214179575443268
temp_0.7,p013,0,1.0,0.7,all,14,0.1920187920331955
temp_0.7,p013,0,1.0,0.7,all,15,0.21358101069927216
temp_0.7,p013,1,1.0,0.7,all,0,0.40903836488723755
temp_0.7,p013,1,1.0,0.7,all,1,0.18197306990623474
temp_0.7,p013,1,1.0,0.7,all,2,0.18783743679523468
temp_0.7,p013,1,1.0,0.7,all,3,0.2671654522418976
temp_0.7,p013,1,1.0,0.7,all,4,0.29156994819641113
temp_0.7,p013,1,1.0,0.7,all,5,0.3318764269351959
temp_0.7,p013,1,1.0,0.7,all,6,0.3597906231880188
temp_0.7,p013,1,1.0,0.7,all,7,0.42421966791152954
temp_0.7,p013,1,1.0,0.7,all,8,0.39190202951431274
temp_0.7,p013,1,1.0,0.7,all,9,0.3977164924144745
temp_0.7,p013,1,1.0,0.7,all,10,0.2901769280433655
temp_0.7,p013,1,1.0,0.7,all,11,0.24782653152942657
temp_0.7,p013,1,1.0,0.7,all,12,0.19953040778636932
temp_0.7,p013,1,1.0,0.7,all,13,0.17713353037834167
temp_0.7,p013,1,1.0,0.7,all,14,0.18014517426490784
temp_0.7,p013,1,1.0,0.7,all,15,0.20333616435527802
temp_0.7,p013,2,1.0,0.7,all,0,0.40286654233932495
temp_0.7,p013,2,1.0,0.7,all,1,0.1896127164363861
temp_0.7,p013,2,1.0,0.7,all,2,0.19464179873466492
temp_0.7,p013,2,1.0,0.7,all,3,0.27482080459594727
temp_0.7,p013,2,1.0,0.7,all,4,0.3022456169128418
temp_0.7,p013,2,1.0,0.7,all,5,0.33577677607536316
temp_0.7,p013,2,1.0,0.7,all,6,0.3716880977153778
temp_0.7,p013,2,1.0,0.7,all,7,0.42470765113830566
temp_0.7,p013,2,1.0,0.7,all,8,0.39099621772766113
temp_0.7,p013,2,1.0,0.7,all,9,0.38596147298812866
temp_0.7,p013,2,1.0,0.7,all,10,0.2774427533149719
temp_0.7,p013,2,1.0,0.7,all,11,0.24705049395561218
temp_0.7,p013,2,1.0,0.7,all,12,0.19384776055812836
temp_0.7,p013,2,1.0,0.7,all,13,0.17841176688671112
temp_0.7,p013,2,1.0,0.7,all,14,0.1767394095659256
temp_0.7,p013,2,1.0,0.7,all,15,0.1959628164768219
temp_0.7,p014,0,1.0,0.7,all,0,0.41129565238952637
temp_0.7,p014,0,1.0,0.7,all,1,0.19707824289798737
temp_0.7,p014,0,1.0,0.7,all,2,0.17962925136089325
temp_0.7,p014,0,1.0,0.7,all,3,0.2746771574020386
temp_0.7,p014,0,1.0,0.7,all,4,0.29411235451698303
temp_0.7,p014,0,1.0,0.7,all,5,0.33267322182655334
temp_0.7,p014,0,1.0,0.7,all,6,0.3839055895805359
temp_0.7,p014,0,1.0,0.7,all,7,0.41967877745628357
temp_0.7,p014,0,1.0,0.7,all,8,0.4164609909057617
temp_0.7,p014,0,1.0,0.7,all,9,0.39887747168540955
temp_0.7,p014,0,1.0,0.7,all,10,0.3012429475784302
temp_0.7,p014,0,1.0,0.7,all,11,0.2828238606452942
temp_0.7,p014,0,1.0,0.7,all,12,0.21359394490718842
temp_0.7,p014,0,1.0,0.7,all,13,0.18605083227157593
temp_0.7,p014,0,1.0,0.7,all,14,0.19458694756031036
temp_0.7,p014,0,1.0,0.7,all,15,0.22348864376544952
temp_0.7,p014,1,1.0,0.7,all,0,0.41350266337394714
temp_0.7,p014,1,1.0,0.7,all,1,0.1936361938714981
temp_0.7,p014,1,1.0,0.7,all,2,0.17254726588726044
temp_0.7,p014,1,1.0,0.7,all,3,0.2646746039390564
temp_0.7,p014,1,1.0,0.7,all,4,0.2894425094127655
temp_0.7,p014,1,1.0,0.7,all,5,0.3219413161277771
temp_0.7,p014,1,1.0,0.7,all,6,0.37745553255081177
temp_0.7,p014,1,1.0,0.7,all,7,0.424131840467453
temp_0.7,p014,1,1.0,0.7,all,8,0.3966465890407562
temp_0.7,p014,1,1.0,0.7,all,9,0.3983117640018463
temp_0.7,p014,1,1.0,0.7,all,10,0.2800653278827667
temp_0.7,p014,1,1.0,0.7,all,11,0.2607346773147583
temp_0.7,p014,1,1.0,0.7,all,12,0.2074555903673172
temp_0.7,p014,1,1.0,0.7,all,13,0.17981095612049103
temp_0.7,p014,1,1.0,0.7,all,14,0.19086410105228424
temp_0.7,p014,1,1.0,0.7,all,15,0.21402116119861603
temp_0.7,p014,2,1.0,0.7,all,0,0.41192930936813354
temp_0.7,p014,2,1.0,0.7,all,1,0.1902925968170166
temp_0.7,p014,2,1.0,0.7,all,2,0.16779452562332153
temp_0.7,p014,2,1.0,0.7,all,3,0.2564115524291992
temp_0.7,p014,2,1.0,0.7,all,4,0.27918556332588196
temp_0.7,p014,2,1.0,0.7,all,5,0.3170628249645233
temp_0.7,p014,2,1.0,0.7,all,6,0.3593943119049072
temp_0.7,p014,2,1.0,0.7,all,7,0.4084373414516449
temp_0.7,p014,2,1.0,0.7,all,8,0.36558598279953003
temp_0.7,p014,2,1.0,0.7,all,9,0.3942064642906189
temp_0.7,p014,2,1.0,0.7,all,10,0.2721671760082245
temp_0.7,p014,2,1.0,0.7,all,11,0.25102299451828003
temp_0.7,p014,2,1.0,0.7,all,12,0.20338158309459686
temp_0.7,p014,2,1.0,0.7,all,13,0.17265842854976654
temp_0.7,p014,2,1.0,0.7,all,14,0.18423867225646973
temp_0.7,p014,2,1.0,0.7,all,15,0.20935600996017456
temp_0.7,p015,0,1.0,0.7,all,0,0.40516939759254456
temp_0.7,p015,0,1.0,0.7,all,1,0.18785437941551208
temp_0.7,p015,0,1.0,0.7,all,2,0.1748405396938324
temp_0.7,p015,0,1.0,0.7,all,3,0.2535097599029541
temp_0.7,p015,0,1.0,0.7,all,4,0.277672678232193
temp_0.7,p015,0,1.0,0.7,all,5,0.32729601860046387
temp_0.7,p015,0,1.0,0.7,all,6,0.3786003887653351
temp_0.7,p015,0,1.0,0.7,all,7,0.43318644165992737
temp_0.7,p015,0,1.0,0.7,all,8,0.3998170793056488
temp_0.7,p015,0,1.0,0.7,all,9,0.40132758021354675
temp_0.7,p015,0,1.0,0.7,all,10,0.31081950664520264
temp_0.7,p015,0,1.0,0.7,all,11,0.27120813727378845
temp_0.7,p015,0,1.0,0.7,all,12,0.2326575666666031
temp_0.7,p015,0,1.0,0.7,all,13,0.19977308809757233
temp_0.7,p015,0,1.0,0.7,all,14,0.22197847068309784
temp_0.7,p015,0,1.0,0.7,all,15,0.23326875269412994
temp_0.7,p015,1,1.0,0.7,all,0,0.4083196818828583
temp_0.7,p015,1,1.0,0.7,all,1,0.19340498745441437
temp_0.7,p015,1,1.0,0.7,all,2,0.18674586713314056
temp_0.7,p015,1,1.0,0.7,all,3,0.2524077296257019
temp_0.7,p015,1,1.0,0.7,all,4,0.29647061228752136
temp_0.7,p015,1,1.0,0.7,all,5,0.34049955010414124
temp_0.7,p015,1,1.0,0.7,all,6,0.3843531608581543
temp_0.7,p015,1,1.0,0.7,all,7,0.4307146966457367
temp_0.7,p015,1,1.0,0.7,all,8,0.39419227838516235
temp_0.7,p015,1,1.0,0.7,all,9,0.40306177735328674
temp_0.7,p015,1,1.0,0.7,all,10,0.3057568371295929
temp_0.7,p015,1,1.0,0.7,all,11,0.25821152329444885
temp_0.7,p015,1,1.0,0.7,all,12,0.23593828082084656
temp_0.7,p015,1,1.0,0.7,all,13,0.20888549089431763
temp_0.7,p015,1,1.0,0.7,all,14,0.2271011769771576
temp_0.7,p015,1,1.0,0.7,all,15,0.23666919767856598
temp_0.7,p015,2,1.0,0.7,all,0,0.40632474422454834
temp_0.7,p015,2,1.0,0.7,all,1,0.18847200274467468
temp_0.7,p015,2,1.0,0.7,all,2,0.17486003041267395
temp_0.7,p015,2,1.0,0.7,all,3,0.24689923226833344
temp_0.7,p015,2,1.0,0.7,all,4,0.29026439785957336
temp_0.7,p015,2,1.0,0.7,all,5,0.3302296996116638
temp_0.7,p015,2,1.0,0.7,all,6,0.3771810531616211
temp_0.7,p015,2,1.0,0.7,all,7,0.44197964668273926
temp_0.7,p015,2,1.0,0.7,all,8,0.39855241775512695
temp_0.7,p015,2,1.0,0.7,all,9,0.4022710621356964
temp_0.7,p015,2,1.0,0.7,all,10,0.30778637528419495
temp_0.7,p015,2,1.0,0.7,all,11,0.268517404794693
temp_0.7,p015,2,1.0,0.7,all,12,0.22712452709674835
temp_0.7,p015,2,1.0,0.7,all,13,0.20062048733234406
temp_0.7,p015,2,1.0,0.7,all,14,0.2197636216878891
temp_0.7,p015,2,1.0,0.7,all,15,0.23249776661396027
temp_0.7,p016,0,1.0,0.7,all,0,0.3938875198364258
temp_0.7,p016,0,1.0,0.7,all,1,0.1842941790819168
temp_0.7,p016,0,1.0,0.7,all,2,0.17696347832679749
temp_0.7,p016,0,1.0,0.7,all,3,0.2607227563858032
temp_0.7,p016,0,1.0,0.7,all,4,0.28912976384162903
temp_0.7,p016,0,1.0,0.7,all,5,0.333688884973526
temp_0.7,p016,0,1.0,0.7,all,6,0.37590235471725464
temp_0.7,p016,0,1.0,0.7,all,7,0.4235546588897705
temp_0.7,p016,0,1.0,0.7,all,8,0.4005451500415802
temp_0.7,p016,0,1.0,0.7,all,9,0.3983299434185028
temp_0.7,p016,0,1.0,0.7,all,10,0.3046281337738037
temp_0.7,p016,0,1.0,0.7,all,11,0.26701539754867554
temp_0.7,p016,0,1.0,0.7,all,12,0.1964724063873291
temp_0.7,p016,0,1.0,0.7,all,13,0.1791950762271881
temp_0.7,p016,0,1.0,0.7,all,14,0.1798715740442276
temp_0.7,p016,0,1.0,0.7,all,15,0.2123839557170868
temp_0.7,p016,1,1.0,0.7,all,0,0.39066627621650696
temp_0.7,p016,1,1.0,0.7,all,1,0.1769125610589981
temp_0.7,p016,1,1.0,0.7,all,2,0.17895159125328064
temp_0.7,p016,1,1.0,0.7,all,3,0.25792062282562256
temp_0.7,p016,1,1.0,0.7,all,4,0.288025826215744
temp_0.7,p016,1,1.0,0.7,all,5,0.3317885398864746
temp_0.7,p016,1,1.0,0.7,all,6,0.3626735806465149
temp_0.7,p016,1,1.0,0.7,all,7,0.42094406485557556
temp_0.7,p016,1,1.0,0.7,all,8,0.38470426201820374
temp_0.7,p016,1,1.0,0.7,all,9,0.38667038083076477
temp_0.7,p016,1,1.0,0.7,all,10,0.27769041061401367
temp_0.7,p016,1,1.0,0.7,all,11,0.24296581745147705
temp_0.7,p016,1,1.0,0.7,all,12,0.18745775520801544
temp_0.7,p016,1,1.0,0.7,all,13,0.1730499416589737
temp_0.7,p016,1,1.0,0.7,all,14,0.16833265125751495
temp_0.7,p016,1,1.0,0.7,all,15,0.19461402297019958
temp_0.7,p016,2,1.0,0.7,all,0,0.3962726294994354
temp_0.7,p016,2,1.0,0.7,all,1,0.18414267897605896
temp_0.7,p016,2,1.0,0.7,all,2,0.1797790229320526
temp_0.7,p016,2,1.0,0.7,all,3,0.26318222284317017
temp_0.7,p016,2,1.0,0.7,all,4,0.28787961602211
temp_0.7,p016,2,1.0,0.7,all,5,0.3335419297218323
temp_0.7,p016,2,1.0,0.7,all,6,0.38065820932388306
temp_0.7,p016,2,1.0,0.7,all,7,0.43114566802978516
temp_0.7,p016,2,1.0,0.7,all,8,0.39744022488594055
temp_0.7,p016,2,1.0,0.7,all,9,0.39461052417755127
temp_0.7,p016,2,1.0,0.7,all,10,0.2972724735736847
temp_0.7,p016,2,1.0,0.7,all,11,0.26517173647880554
temp_0.7,p016,2,1.0,0.7,all,12,0.19849173724651337
temp_0.7,p016,2,1.0,0.7,all,13,0.18346086144447327
temp_0.7,p016,2,1.0,0.7,all,14,0.17853069305419922
temp_0.7,p016,2,1.0,0.7,all,15,0.21116085350513458
temp_0.7,p017,0,1.0,0.7,all,0,0.39641034603118896
temp_0.7,p017,0,1.0,0.7,all,1,0.1969628930091858
temp_0.7,p017,0,1.0,0.7,all,2,0.19132958352565765
temp_0.7,p017,0,1.0,0.7,all,3,0.26262402534484863
temp_0.7,p017,0,1.0,0.7,all,4,0.3044663667678833
temp_0.7,p017,0,1.0,0.7,all,5,0.33932411670684814
temp_0.7,p017,0,1.0,0.7,all,6,0.39544451236724854
temp_0.7,p017,0,1.0,0.7,all,7,0.41359809041023254
temp_0.7,p017,0,1.0,0.7,all,8,0.3870725929737091
temp_0.7,p017,0,1.0,0.7,all,9,0.3885873854160309
temp_0.7,p017,0,1.0,0.7,all,10,0.32142943143844604
temp_0.7,p017,0,1.0,0.7,all,11,0.2662370204925537
temp_0.7,p017,0,1.0,0.7,all,12,0.2169116735458374
temp_0.7,p017,0,1.0,0.7,all,13,0.2010219544172287
temp_0.7,p017,0,1.0,0.7,all,14,0.20630455017089844
temp_0.7,p017,0,1.0,0.7,all,15,0.22780846059322357
temp_0.7,p017,1,1.0,0.7,all,0,0.397533655166626
temp_0.7,p017,1,1.0,0.7,all,1,0.19618654251098633
temp_0.7,p017,1,1.0,0.7,all,2,0.18403679132461548
temp_0.7,p017,1,1.0,0.7,all,3,0.26529431343078613
temp_0.7,p017,1,1.0,0.7,all,4,0.30612868070602417
temp_0.7,p017,1,1.0,0.7,all,5,0.34094536304473877
temp_0.7,p017,1,1.0,0.7,all,6,0.3949466049671173
temp_0.7,p017,1,1.0,0.7,all,7,0.4136505722999573
temp_0.7,p017,1,1.0,0.7,all,8,0.40656641125679016
temp_0.7,p017,1,1.0,0.7,all,9,0.3901117146015167
temp_0.7,p017,1,1.0,0.7,all,10,0.3308480679988861
temp_0.7,p017,1,1.0,0.7,all,11,0.27650919556617737
temp_0.7,p017,1,1.0,0.7,all,12,0.23048090934753418
temp_0.7,p017,1,1.0,0.7,all,13,0.2020137459039688
temp_0.7,p017,1,1.0,0.7,all,14,0.21047794818878174
temp_0.7,p017,1,1.0,0.7,all,15,0.22793547809123993
temp_0.7,p017,2,1.0,0.7,all,0,0.40454810857772827
temp_0.7,p017,2,1.0,0.7,all,1,0.19594280421733856
temp_0.7,p017,2,1.0,0.7,all,2,0.18498674035072327
temp_0.7,p017,2,1.0,0.7,all,3,0.26061031222343445
temp_0.7,p017,2,1.0,0.7,all,4,0.30598184466362
temp_0.7,p017,2,1.0,0.7,all,5,0.34487679600715637
temp_0.7,p017,2,1.0,0.7,all,6,0.3929324746131897
temp_0.7,p017,2,1.0,0.7,all,7,0.4207943081855774
temp_0.7,p017,2,1.0,0.7,all,8,0.40247002243995667
temp_0.7,p017,2,1.0,0.7,all,9,0.39983901381492615
temp_0.7,p017,2,1.0,0.7,all,10,0.3254147171974182
temp_0.7,p017,2,1.0,0.7,all,11,0.2684516906738281
temp_0.7,p017,2,1.0,0.7,all,12,0.217171311378479
temp_0.7,p017,2,1.0,0.7,all,13,0.2063724398612976
temp_0.7,p017,2,1.0,0.7,all,14,0.20166580379009247
temp_0.7,p017,2,1.0,0.7,all,15,0.2257508933544159
temp_1,p000,0,1.0,1.0,all,0,0.4075331389904022
temp_1,p000,0,1.0,1.0,all,1,0.1825409233570099
temp_1,p000,0,1.0,1.0,all,2,0.18892882764339447
temp_1,p000,0,1.0,1.0,all,3,0.26603394746780396
temp_1,p000,0,1.0,1.0,all,4,0.30872854590415955
temp_1,p000,0,1.0,1.0,all,5,0.32021793723106384
temp_1,p000,0,1.0,1.0,all,6,0.37935057282447815
temp_1,p000,0,1.0,1.0,all,7,0.44071656465530396
temp_1,p000,0,1.0,1.0,all,8,0.3798705041408539
temp_1,p000,0,1.0,1.0,all,9,0.3857760429382324
temp_1,p000,0,1.0,1.0,all,10,0.30120939016342163
temp_1,p000,0,1.0,1.0,all,11,0.256600946187973
temp_1,p000,0,1.0,1.0,all,12,0.23563648760318756
temp_1,p000,0,1.0,1.0,all,13,0.21488825976848602
temp_1,p000,0,1.0,1.0,all,14,0.24369798600673676
temp_1,p000,0,1.0,1.0,all,15,0.2476239949464798
temp_1,p000,1,1.0,1.0,all,0,0.40090662240982056
temp_1,p000,1,1.0,1.0,all,1,0.18265783786773682
temp_1,p000,1,1.0,1.0,all,2,0.18531163036823273
temp_1,p000,1,1.0,1.0,all,3,0.2525506615638733
temp_1,p000,1,1.0,1.0,all,4,0.2980533838272095
temp_1,p000,1,1.0,1.0,all,5,0.3240261673927307
temp_1,p000,1,1.0,1.0,all,6,0.37448030710220337
temp_1,p000,1,1.0,1.0,all,7,0.43836310505867004
temp_1,p000,1,1.0,1.0,all,8,0.386356383562088
temp_1,p000,1,1.0,1.0,all,9,0.3961453437805176
temp_1,p000,1,1.0,1.0,all,10,0.3005766272544861
temp_1,p000,1,1.0,1.0,all,11,0.2599446475505829
temp_1,p000,1,1.0,1.0,all,12,0.22480495274066925
temp_1,p000,1,1.0,1.0,all,13,0.20941124856472015
temp_1,p000,1,1.0,1.0,all,14,0.231700599193573
temp_1,p000,1,1.0,1.0,all,15,0.2297770231962204
temp_1,p000,2,1.0,1.0,all,0,0.40366512537002563
temp_1,p000,2,1.0,1.0,all,1,0.19138625264167786
temp_1,p000,2,1.0,1.0,all,2,0.192193865776062
temp_1,p000,2,1.0,1.0,all,3,0.2629602551460266
temp_1,p000,2,1.0,1.0,all,4,0.2983425557613373
temp_1,p000,2,1.0,1.0,all,5,0.31741440296173096
temp_1,p000,2,1.0,1.0,all,6,0.37894418835639954
temp_1,p000,2,1.0,1.0,all,7,0.44193732738494873
temp_1,p000,2,1.0,1.0,all,8,0.3829679787158966
temp_1,p000,2,1.0,1.0,all,9,0.3942643702030182
temp_1,p000,2,1.0,1.0,all,10,0.29971155524253845
temp_1,p000,2,1.0,1.0,all,11,0.2660214304924011
temp_1,p000,2,1.0,1.0,all,12,0.2273987978696823
temp_1,p000,2,1.0,1.0,all,13,0.20315569639205933
temp_1,p000,2,1.0,1.0,all,14,0.2299165278673172
temp_1,p000,2,1.0,1.0,all,15,0.22867301106452942
temp_1,p001,0,1.0,1.0,all,0,0.3979128301143646
temp_1,p001,0,1.0,1.0,all,1,0.19248467683792114
temp_1,p001,0,1.0,1.0,all,2,0.17026467621326447
temp_1,p001,0,1.0,1.0,all,3,0.255799800157547
temp_1,p001,0,1.0,1.0,all,4,0.2926478087902069
temp_1,p001,0,1.0,1.0,all,5,0.3278719484806061
temp_1,p001,0,1.0,1.0,all,6,0.37345361709594727
temp_1,p001,0,1.0,1.0,all,7,0.4157484769821167
temp_1,p001,0,1.0,1.0,all,8,0.3879936933517456
temp_1,p001,0,1.0,1.0,all,9,0.3784179389476776
temp_1,p001,0,1.0,1.0,all,10,0.2856232225894928
temp_1,p001,0,1.0,1.0,all,11,0.2560546100139618
temp_1,p001,0,1.0,1.0,all,12,0.20987944304943085
temp_1,p001,0,1.0,1.0,all,13,0.18247216939926147
temp_1,p001,0,1.0,1.0,all,14,0.1891888976097107
temp_1,p001,0,1.0,1.0,all,15,0.2087431699037552
temp_1,p001,1,1.0,1.0,all,0,0.3880007863044739
temp_1,p001,1,1.0,1.0,all,1,0.19735735654830933
temp_1,p001,1,1.0,1.0,all,2,0.1739303469657898
temp_1,p001,1,1.0,1.0,all,3,0.27642926573753357
temp_1,p001,1,1.0,1.0,all,4,0.3156556785106659
temp_1,p001,1,1.0,1.0,all,5,0.33603033423423767
temp_1,p001,1,1.0,1.0,all,6,0.3957502543926239
temp_1,p001,1,1.0,1.0,all,7,0.42282834649086
temp_1,p001,1,1.0,1.0,all,8,0.3925575613975525
temp_1,p001,1,1.0,1.0,all,9,0.3875293433666229
temp_1,p001,1,1.0,1.0,all,10,0.29218629002571106
temp_1,p001,1,1.0,1.0,all,11,0.26266971230506897
temp_1,p001,1,1.0,1.0,all,12,0.2197505235671997
temp_1,p001,1,1.0,1.0,all,13,0.1924099624156952
temp_1,p001,1,1.0,1.0,all,14,0.20451492071151733
temp_1,p001,1,1.0,1.0,all,15,0.21590827405452728
temp_1,p001,2,1.0,1.0,all,0,0.40351325273513794
temp_1,p001,2,1.0,1.0,all,1,0.19388644397258759
temp_1,p001,2,1.0,1.0,all,2,0.1766560673713684
temp_1,p001,2,1.0,1.0,all,3,0.2705276906490326
temp_1,p001,2,1.0,1.0,all,4,0.31060510873794556
temp_1,p001,2,1.0,1.0,all,5,0.3358280062675476
temp_1,p001,2,1.0,1.0,all,6,0.38702261447906494
temp_1,p001,2,1.0,1.0,all,7,0.41691046953201294
temp_1,p001,2,1.0,1.0,all,8,0.3887743651866913
temp_1,p001,2,1.0,1.0,all,9,0.38036268949508667
temp_1,p001,2,1.0,1.0,all,10,0.28698185086250305
temp_1,p001,2,1.0,1.0,all,11,0.25564882159233093
temp_1,p001,2,1.0,1.0,all,12,0.2057950347661972
temp_1,p001,2,1.0,1.0,all,13,0.18685926496982574
temp_1,p001,2,1.0,1.0,all,14,0.18951858580112457
temp_1,p001,2,1.0,1.0,all,15,0.20996657013893127
temp_1,p002,0,1.0,1.0,all,0,0.3893235921859741
temp_1,p002,0,1.0,1.0,all,1,0.1836284101009369
temp_1,p002,0,1.0,1.0,all,2,0.17913125455379486
temp_1,p002,0,1.0,1.0,all,3,0.2510460317134857
temp_1,p002,0,1.0,1.0,all,4,0.28955626487731934
temp_1,p002,0,1.0,1.0,all,5,0.32643529772758484
temp_1,p002,0,1.0,1.0,all,6,0.3751344382762909
temp_1,p002,0,1.0,1.0,all,7,0.4091877341270447
temp_1,p002,0,1.0,1.0,all,8,0.37599489092826843
temp_1,p002,0,1.0,1.0,all,9,0.3830990195274353
temp_1,p002,0,1.0,1.0,all,10,0.28791511058807373
temp_1,p002,0,1.0,1.0,all,11,0.2440313994884491
temp_1,p002,0,1.0,1.0,all,12,0.20619024336338043
temp_1,p002,0,1.0,1.0,all,13,0.18914303183555603
temp_1,p002,0,1.0,1.0,all,14,0.19452998042106628
temp_1,p002,0,1.0,1.0,all,15,0.21052810549736023
temp_1,p002,1,1.0,1.0,all,0,0.39457884430885315
temp_1,p002,1,1.0,1.0,all,1,0.18311196565628052
temp_1,p002,1,1.0,1.0,all,2,0.16913892328739166
temp_1,p002,1,1.0,1.0,all,3,0.2498435378074646
temp_1,p002,1,1.0,1.0,all,4,0.2811580300331116
temp_1,p002,1,1.0,1.0,all,5,0.3228858411312103
temp_1,p002,1,1.0,1.0,all,6,0.3768578767776489
temp_1,p002,1,1.0,1.0,all,7,0.40961509943008423
temp_1,p002,1,1.0,1.0,all,8,0.38595619797706604
temp_1,p002,1,1.0,1.0,all,9,0.3753957152366638
temp_1,p002,1,1.0,1.0,all,10,0.2833469808101654
temp_1,p002,1,1.0,1.0,all,11,0.2466001808643341
temp_1,p002,1,1.0,1.0,all,12,0.20543958246707916
temp_1,p002,1,1.0,1.0,all,13,0.18490812182426453
temp_1,p002,1,1.0,1.0,all,14,0.19040624797344208
temp_1,p002,1,1.0,1.0,all,15,0.2000494748353958
temp_1,p002,2,1.0,1.0,all,0,0.39171820878982544
temp_1,p002,2,1.0,1.0,all,1,0.18656273186206818
temp_1,p002,2,1.0,1.0,all,2,0.18012291193008423
temp_1,p002,2,1.0,1.0,all,3,0.25051969289779663
temp_1,p002,2,1.0,1.0,all,4,0.2856089472770691
temp_1,p002,2,1.0,1.0,all,5,0.31659621000289917
temp_1,p002,2,1.0,1.0,all,6,0.38038310408592224
temp_1,p002,2,1.0,1.0,all,7,0.43090349435806274
temp_1,p002,2,1.0,1.0,all,8,0.3937947154045105
temp_1,p002,2,1.0,1.0,all,9,0.3964046537876129
temp_1,p002,2,1.0,1.0,all,10,0.30910158157348633
