condition,prompt_id,sample,beta_ratio,temperature,intervened_layers,attention_layer,attention_entropy
beta_0.5,p010,0,0.5,0.0,"3,11,2,1,7",12,0.2611664831638336
beta_0.5,p010,0,0.5,0.0,"3,11,2,1,7",13,0.22318965196609497
beta_0.5,p010,0,0.5,0.0,"3,11,2,1,7",14,0.24246978759765625
beta_0.5,p010,0,0.5,0.0,"3,11,2,1,7",15,0.2386225014925003
beta_0.5,p011,0,0.5,0.0,"3,11,2,1,7",0,0.3510187864303589
beta_0.5,p011,0,0.5,0.0,"3,11,2,1,7",1,0.22051945328712463
beta_0.5,p011,0,0.5,0.0,"3,11,2,1,7",2,0.20696651935577393
beta_0.5,p011,0,0.5,0.0,"3,11,2,1,7",3,0.2938254475593567
beta_0.5,p011,0,0.5,0.0,"3,11,2,1,7",4,0.2961927652359009
beta_0.5,p011,0,0.5,0.0,"3,11,2,1,7",5,0.32056984305381775
beta_0.5,p011,0,0.5,0.0,"3,11,2,1,7",6,0.37885943055152893
beta_0.5,p011,0,0.5,0.0,"3,11,2,1,7",7,0.37445199489593506
beta_0.5,p011,0,0.5,0.0,"3,11,2,1,7",8,0.3864182233810425
beta_0.5,p011,0,0.5,0.0,"3,11,2,1,7",9,0.3760150074958801
beta_0.5,p011,0,0.5,0.0,"3,11,2,1,7",10,0.35814517736434937
beta_0.5,p011,0,0.5,0.0,"3,11,2,1,7",11,0.28092628717422485
beta_0.5,p011,0,0.5,0.0,"3,11,2,1,7",12,0.2657383680343628
beta_0.5,p011,0,0.5,0.0,"3,11,2,1,7",13,0.24450160562992096
beta_0.5,p011,0,0.5,0.0,"3,11,2,1,7",14,0.2596113979816437
beta_0.5,p011,0,0.5,0.0,"3,11,2,1,7",15,0.2702232301235199
beta_0.5,p012,0,0.5,0.0,"3,11,2,1,7",0,0.3670377731323242
beta_0.5,p012,0,0.5,0.0,"3,11,2,1,7",1,0.19777914881706238
beta_0.5,p012,0,0.5,0.0,"3,11,2,1,7",2,0.18614184856414795
beta_0.5,p012,0,0.5,0.0,"3,11,2,1,7",3,0.2851746380329132
beta_0.5,p012,0,0.5,0.0,"3,11,2,1,7",4,0.3119505047798157
beta_0.5,p012,0,0.5,0.0,"3,11,2,1,7",5,0.35389479994773865
beta_0.5,p012,0,0.5,0.0,"3,11,2,1,7",6,0.4030291736125946
beta_0.5,p012,0,0.5,0.0,"3,11,2,1,7",7,0.43468138575553894
beta_0.5,p012,0,0.5,0.0,"3,11,2,1,7",8,0.399465948343277
beta_0.5,p012,0,0.5,0.0,"3,11,2,1,7",9,0.4033563435077667
beta_0.5,p012,0,0.5,0.0,"3,11,2,1,7",10,0.3463917374610901
beta_0.5,p012,0,0.5,0.0,"3,11,2,1,7",11,0.28228187561035156
beta_0.5,p012,0,0.5,0.0,"3,11,2,1,7",12,0.27228236198425293
beta_0.5,p012,0,0.5,0.0,"3,11,2,1,7",13,0.24228040874004364
beta_0.5,p012,0,0.5,0.0,"3,11,2,1,7",14,0.28238990902900696
beta_0.5,p012,0,0.5,0.0,"3,11,2,1,7",15,0.273260235786438
beta_0.5,p013,0,0.5,0.0,"3,11,2,1,7",0,0.33850160241127014
beta_0.5,p013,0,0.5,0.0,"3,11,2,1,7",1,0.19677908718585968
beta_0.5,p013,0,0.5,0.0,"3,11,2,1,7",2,0.2120325267314911
beta_0.5,p013,0,0.5,0.0,"3,11,2,1,7",3,0.28678619861602783
beta_0.5,p013,0,0.5,0.0,"3,11,2,1,7",4,0.34212249517440796
beta_0.5,p013,0,0.5,0.0,"3,11,2,1,7",5,0.3502335250377655
beta_0.5,p013,0,0.5,0.0,"3,11,2,1,7",6,0.402585506439209
beta_0.5,p013,0,0.5,0.0,"3,11,2,1,7",7,0.3891776204109192
beta_0.5,p013,0,0.5,0.0,"3,11,2,1,7",8,0.3693961799144745
beta_0.5,p013,0,0.5,0.0,"3,11,2,1,7",9,0.3591693639755249
beta_0.5,p013,0,0.5,0.0,"3,11,2,1,7",10,0.3018344044685364
beta_0.5,p013,0,0.5,0.0,"3,11,2,1,7",11,0.22847241163253784
beta_0.5,p013,0,0.5,0.0,"3,11,2,1,7",12,0.23859667778015137
beta_0.5,p013,0,0.5,0.0,"3,11,2,1,7",13,0.20659658312797546
beta_0.5,p013,0,0.5,0.0,"3,11,2,1,7",14,0.21171440184116364
beta_0.5,p013,0,0.5,0.0,"3,11,2,1,7",15,0.21428070962429047
beta_0.5,p014,0,0.5,0.0,"3,11,2,1,7",0,0.425068199634552
beta_0.5,p014,0,0.5,0.0,"3,11,2,1,7",1,0.2364445924758911
beta_0.5,p014,0,0.5,0.0,"3,11,2,1,7",2,0.2094099372625351
beta_0.5,p014,0,0.5,0.0,"3,11,2,1,7",3,0.26674893498420715
beta_0.5,p014,0,0.5,0.0,"3,11,2,1,7",4,0.324141263961792
beta_0.5,p014,0,0.5,0.0,"3,11,2,1,7",5,0.3485117256641388
beta_0.5,p014,0,0.5,0.0,"3,11,2,1,7",6,0.42657479643821716
beta_0.5,p014,0,0.5,0.0,"3,11,2,1,7",7,0.4671838581562042
beta_0.5,p014,0,0.5,0.0,"3,11,2,1,7",8,0.40889886021614075
beta_0.5,p014,0,0.5,0.0,"3,11,2,1,7",9,0.4540247321128845
beta_0.5,p014,0,0.5,0.0,"3,11,2,1,7",10,0.39712846279144287
beta_0.5,p014,0,0.5,0.0,"3,11,2,1,7",11,0.2882663607597351
beta_0.5,p014,0,0.5,0.0,"3,11,2,1,7",12,0.30071261525154114
beta_0.5,p014,0,0.5,0.0,"3,11,2,1,7",13,0.2654217779636383
beta_0.5,p014,0,0.5,0.0,"3,11,2,1,7",14,0.2972034513950348
beta_0.5,p014,0,0.5,0.0,"3,11,2,1,7",15,0.30679386854171753
beta_0.5,p015,0,0.5,0.0,"3,11,2,1,7",0,0.3385638892650604
beta_0.5,p015,0,0.5,0.0,"3,11,2,1,7",1,0.19638802111148834
beta_0.5,p015,0,0.5,0.0,"3,11,2,1,7",2,0.1823052614927292
beta_0.5,p015,0,0.5,0.0,"3,11,2,1,7",3,0.27438274025917053
beta_0.5,p015,0,0.5,0.0,"3,11,2,1,7",4,0.2893837094306946
beta_0.5,p015,0,0.5,0.0,"3,11,2,1,7",5,0.3178974390029907
beta_0.5,p015,0,0.5,0.0,"3,11,2,1,7",6,0.3878880739212036
beta_0.5,p015,0,0.5,0.0,"3,11,2,1,7",7,0.38248416781425476
beta_0.5,p015,0,0.5,0.0,"3,11,2,1,7",8,0.37429237365722656
beta_0.5,p015,0,0.5,0.0,"3,11,2,1,7",9,0.38043463230133057
beta_0.5,p015,0,0.5,0.0,"3,11,2,1,7",10,0.31372135877609253
beta_0.5,p015,0,0.5,0.0,"3,11,2,1,7",11,0.2636092007160187
beta_0.5,p015,0,0.5,0.0,"3,11,2,1,7",12,0.26189035177230835
beta_0.5,p015,0,0.5,0.0,"3,11,2,1,7",13,0.2286287397146225
beta_0.5,p015,0,0.5,0.0,"3,11,2,1,7",14,0.24753212928771973
beta_0.5,p015,0,0.5,0.0,"3,11,2,1,7",15,0.24439962208271027
beta_0.5,p016,0,0.5,0.0,"3,11,2,1,7",0,0.4059089124202728
beta_0.5,p016,0,0.5,0.0,"3,11,2,1,7",1,0.1994875967502594
beta_0.5,p016,0,0.5,0.0,"3,11,2,1,7",2,0.2184954732656479
beta_0.5,p016,0,0.5,0.0,"3,11,2,1,7",3,0.22499990463256836
beta_0.5,p016,0,0.5,0.0,"3,11,2,1,7",4,0.2970651686191559
beta_0.5,p016,0,0.5,0.0,"3,11,2,1,7",5,0.3407229781150818
beta_0.5,p016,0,0.5,0.0,"3,11,2,1,7",6,0.4162435829639435
beta_0.5,p016,0,0.5,0.0,"3,11,2,1,7",7,0.43336519598960876
beta_0.5,p016,0,0.5,0.0,"3,11,2,1,7",8,0.3880075514316559
beta_0.5,p016,0,0.5,0.0,"3,11,2,1,7",9,0.45946213603019714
beta_0.5,p016,0,0.5,0.0,"3,11,2,1,7",10,0.4161629378795624
beta_0.5,p016,0,0.5,0.0,"3,11,2,1,7",11,0.29165118932724
beta_0.5,p016,0,0.5,0.0,"3,11,2,1,7",12,0.3196873068809509
beta_0.5,p016,0,0.5,0.0,"3,11,2,1,7",13,0.2715204358100891
beta_0.5,p016,0,0.5,0.0,"3,11,2,1,7",14,0.2790989279747009
beta_0.5,p016,0,0.5,0.0,"3,11,2,1,7",15,0.3008333742618561
beta_0.5,p017,0,0.5,0.0,"3,11,2,1,7",0,0.30208560824394226
beta_0.5,p017,0,0.5,0.0,"3,11,2,1,7",1,0.20933817327022552
beta_0.5,p017,0,0.5,0.0,"3,11,2,1,7",2,0.18300451338291168
beta_0.5,p017,0,0.5,0.0,"3,11,2,1,7",3,0.29059839248657227
beta_0.5,p017,0,0.5,0.0,"3,11,2,1,7",4,0.3133596181869507
beta_0.5,p017,0,0.5,0.0,"3,11,2,1,7",5,0.29492995142936707
beta_0.5,p017,0,0.5,0.0,"3,11,2,1,7",6,0.39409318566322327
beta_0.5,p017,0,0.5,0.0,"3,11,2,1,7",7,0.33888715505599976
beta_0.5,p017,0,0.5,0.0,"3,11,2,1,7",8,0.3529870808124542
beta_0.5,p017,0,0.5,0.0,"3,11,2,1,7",9,0.35513344407081604
beta_0.5,p017,0,0.5,0.0,"3,11,2,1,7",10,0.30728858709335327
beta_0.5,p017,0,0.5,0.0,"3,11,2,1,7",11,0.25635862350463867
beta_0.5,p017,0,0.5,0.0,"3,11,2,1,7",12,0.24918095767498016
beta_0.5,p017,0,0.5,0.0,"3,11,2,1,7",13,0.22608202695846558
beta_0.5,p017,0,0.5,0.0,"3,11,2,1,7",14,0.22196364402770996
beta_0.5,p017,0,0.5,0.0,"3,11,2,1,7",15,0.23869428038597107
beta_0.42,p000,0,0.42,0.0,"3,11,2,1,7",0,0.3457523286342621
beta_0.42,p000,0,0.42,0.0,"3,11,2,1,7",1,0.2025844305753708
beta_0.42,p000,0,0.42,0.0,"3,11,2,1,7",2,0.19189080595970154
beta_0.42,p000,0,0.42,0.0,"3,11,2,1,7",3,0.27367839217185974
beta_0.42,p000,0,0.42,0.0,"3,11,2,1,7",4,0.28967514634132385
beta_0.42,p000,0,0.42,0.0,"3,11,2,1,7",5,0.30658072233200073
beta_0.42,p000,0,0.42,0.0,"3,11,2,1,7",6,0.3710423707962036
beta_0.42,p000,0,0.42,0.0,"3,11,2,1,7",7,0.37410545349121094
beta_0.42,p000,0,0.42,0.0,"3,11,2,1,7",8,0.3609757423400879
beta_0.42,p000,0,0.42,0.0,"3,11,2,1,7",9,0.36591824889183044
beta_0.42,p000,0,0.42,0.0,"3,11,2,1,7",10,0.28889766335487366
beta_0.42,p000,0,0.42,0.0,"3,11,2,1,7",11,0.24996386468410492
beta_0.42,p000,0,0.42,0.0,"3,11,2,1,7",12,0.24640829861164093
beta_0.42,p000,0,0.42,0.0,"3,11,2,1,7",13,0.2192000150680542
beta_0.42,p000,0,0.42,0.0,"3,11,2,1,7",14,0.2412717044353485
beta_0.42,p000,0,0.42,0.0,"3,11,2,1,7",15,0.23636412620544434
beta_0.42,p001,0,0.42,0.0,"3,11,2,1,7",0,0.4271754026412964
beta_0.42,p001,0,0.42,0.0,"3,11,2,1,7",1,0.22389669716358185
beta_0.42,p001,0,0.42,0.0,"3,11,2,1,7",2,0.1898522824048996
beta_0.42,p001,0,0.42,0.0,"3,11,2,1,7",3,0.21126055717468262
beta_0.42,p001,0,0.42,0.0,"3,11,2,1,7",4,0.2957518994808197
beta_0.42,p001,0,0.42,0.0,"3,11,2,1,7",5,0.33805808424949646
beta_0.42,p001,0,0.42,0.0,"3,11,2,1,7",6,0.4131008982658386
beta_0.42,p001,0,0.42,0.0,"3,11,2,1,7",7,0.41505059599876404
beta_0.42,p001,0,0.42,0.0,"3,11,2,1,7",8,0.41197219491004944
beta_0.42,p001,0,0.42,0.0,"3,11,2,1,7",9,0.37141045928001404
beta_0.42,p001,0,0.42,0.0,"3,11,2,1,7",10,0.3312825858592987
beta_0.42,p001,0,0.42,0.0,"3,11,2,1,7",11,0.283113956451416
beta_0.42,p001,0,0.42,0.0,"3,11,2,1,7",12,0.29511746764183044
beta_0.42,p001,0,0.42,0.0,"3,11,2,1,7",13,0.23717327415943146
beta_0.42,p001,0,0.42,0.0,"3,11,2,1,7",14,0.2979132831096649
beta_0.42,p001,0,0.42,0.0,"3,11,2,1,7",15,0.2526041865348816
beta_0.42,p002,0,0.42,0.0,"3,11,2,1,7",0,0.38703009486198425
beta_0.42,p002,0,0.42,0.0,"3,11,2,1,7",1,0.24751964211463928
beta_0.42,p002,0,0.42,0.0,"3,11,2,1,7",2,0.2083081156015396
beta_0.42,p002,0,0.42,0.0,"3,11,2,1,7",3,0.2162725031375885
beta_0.42,p002,0,0.42,0.0,"3,11,2,1,7",4,0.2730826735496521
beta_0.42,p002,0,0.42,0.0,"3,11,2,1,7",5,0.39145585894584656
beta_0.42,p002,0,0.42,0.0,"3,11,2,1,7",6,0.38161149621009827
beta_0.42,p002,0,0.42,0.0,"3,11,2,1,7",7,0.4095090329647064
beta_0.42,p002,0,0.42,0.0,"3,11,2,1,7",8,0.4026859402656555
beta_0.42,p002,0,0.42,0.0,"3,11,2,1,7",9,0.32068437337875366
beta_0.42,p002,0,0.42,0.0,"3,11,2,1,7",10,0.3043461740016937
beta_0.42,p002,0,0.42,0.0,"3,11,2,1,7",11,0.255864679813385
beta_0.42,p002,0,0.42,0.0,"3,11,2,1,7",12,0.2563578486442566
beta_0.42,p002,0,0.42,0.0,"3,11,2,1,7",13,0.18984729051589966
beta_0.42,p002,0,0.42,0.0,"3,11,2,1,7",14,0.31745272874832153
beta_0.42,p002,0,0.42,0.0,"3,11,2,1,7",15,0.237019881606102
beta_0.42,p003,0,0.42,0.0,"3,11,2,1,7",0,0.35007551312446594
beta_0.42,p003,0,0.42,0.0,"3,11,2,1,7",1,0.19689856469631195
beta_0.42,p003,0,0.42,0.0,"3,11,2,1,7",2,0.18810942769050598
beta_0.42,p003,0,0.42,0.0,"3,11,2,1,7",3,0.28637009859085083
beta_0.42,p003,0,0.42,0.0,"3,11,2,1,7",4,0.29965341091156006
beta_0.42,p003,0,0.42,0.0,"3,11,2,1,7",5,0.3376706540584564
beta_0.42,p003,0,0.42,0.0,"3,11,2,1,7",6,0.40482816100120544
beta_0.42,p003,0,0.42,0.0,"3,11,2,1,7",7,0.4171893000602722
beta_0.42,p003,0,0.42,0.0,"3,11,2,1,7",8,0.4099997580051422
beta_0.42,p003,0,0.42,0.0,"3,11,2,1,7",9,0.40175408124923706
beta_0.42,p003,0,0.42,0.0,"3,11,2,1,7",10,0.34230223298072815
beta_0.42,p003,0,0.42,0.0,"3,11,2,1,7",11,0.28593915700912476
beta_0.42,p003,0,0.42,0.0,"3,11,2,1,7",12,0.27290305495262146
beta_0.42,p003,0,0.42,0.0,"3,11,2,1,7",13,0.24172358214855194
beta_0.42,p003,0,0.42,0.0,"3,11,2,1,7",14,0.2761087417602539
beta_0.42,p003,0,0.42,0.0,"3,11,2,1,7",15,0.2653091251850128
beta_0.42,p004,0,0.42,0.0,"3,11,2,1,7",0,0.3445706367492676
beta_0.42,p004,0,0.42,0.0,"3,11,2,1,7",1,0.198776513338089
beta_0.42,p004,0,0.42,0.0,"3,11,2,1,7",2,0.18869923055171967
beta_0.42,p004,0,0.42,0.0,"3,11,2,1,7",3,0.2752333879470825
beta_0.42,p004,0,0.42,0.0,"3,11,2,1,7",4,0.2884942293167114
beta_0.42,p004,0,0.42,0.0,"3,11,2,1,7",5,0.3068329095840454
beta_0.42,p004,0,0.42,0.0,"3,11,2,1,7",6,0.3706243634223938
beta_0.42,p004,0,0.42,0.0,"3,11,2,1,7",7,0.37551644444465637
beta_0.42,p004,0,0.42,0.0,"3,11,2,1,7",8,0.36217963695526123
beta_0.42,p004,0,0.42,0.0,"3,11,2,1,7",9,0.3633211553096771
beta_0.42,p004,0,0.42,0.0,"3,11,2,1,7",10,0.28630340099334717
beta_0.42,p004,0,0.42,0.0,"3,11,2,1,7",11,0.24519090354442596
beta_0.42,p004,0,0.42,0.0,"3,11,2,1,7",12,0.24395644664764404
beta_0.42,p004,0,0.42,0.0,"3,11,2,1,7",13,0.2127034068107605
beta_0.42,p004,0,0.42,0.0,"3,11,2,1,7",14,0.23388956487178802
beta_0.42,p004,0,0.42,0.0,"3,11,2,1,7",15,0.23415027558803558
beta_0.42,p005,0,0.42,0.0,"3,11,2,1,7",0,0.3056948184967041
beta_0.42,p005,0,0.42,0.0,"3,11,2,1,7",1,0.20109371840953827
beta_0.42,p005,0,0.42,0.0,"3,11,2,1,7",2,0.18546578288078308
beta_0.42,p005,0,0.42,0.0,"3,11,2,1,7",3,0.25920653343200684
beta_0.42,p005,0,0.42,0.0,"3,11,2,1,7",4,0.2921687662601471
beta_0.42,p005,0,0.42,0.0,"3,11,2,1,7",5,0.2826091945171356
beta_0.42,p005,0,0.42,0.0,"3,11,2,1,7",6,0.35621264576911926
beta_0.42,p005,0,0.42,0.0,"3,11,2,1,7",7,0.3452546000480652
beta_0.42,p005,0,0.42,0.0,"3,11,2,1,7",8,0.36360594630241394
beta_0.42,p005,0,0.42,0.0,"3,11,2,1,7",9,0.35074570775032043
beta_0.42,p005,0,0.42,0.0,"3,11,2,1,7",10,0.3217628300189972
beta_0.42,p005,0,0.42,0.0,"3,11,2,1,7",11,0.23490376770496368
beta_0.42,p005,0,0.42,0.0,"3,11,2,1,7",12,0.25440841913223267
beta_0.42,p005,0,0.42,0.0,"3,11,2,1,7",13,0.2354600578546524
beta_0.42,p005,0,0.42,0.0,"3,11,2,1,7",14,0.23442602157592773
beta_0.42,p005,0,0.42,0.0,"3,11,2,1,7",15,0.24476556479930878
beta_0.42,p006,0,0.42,0.0,"3,11,2,1,7",0,0.34061041474342346
beta_0.42,p006,0,0.42,0.0,"3,11,2,1,7",1,0.20051471889019012
beta_0.42,p006,0,0.42,0.0,"3,11,2,1,7",2,0.1881994903087616
beta_0.42,p006,0,0.42,0.0,"3,11,2,1,7",3,0.27243712544441223
beta_0.42,p006,0,0.42,0.0,"3,11,2,1,7",4,0.28959548473358154
beta_0.42,p006,0,0.42,0.0,"3,11,2,1,7",5,0.3073423206806183
beta_0.42,p006,0,0.42,0.0,"3,11,2,1,7",6,0.3703390657901764
beta_0.42,p006,0,0.42,0.0,"3,11,2,1,7",7,0.37551572918891907
beta_0.42,p006,0,0.42,0.0,"3,11,2,1,7",8,0.3628852069377899
beta_0.42,p006,0,0.42,0.0,"3,11,2,1,7",9,0.36362338066101074
beta_0.42,p006,0,0.42,0.0,"3,11,2,1,7",10,0.28578969836235046
beta_0.42,p006,0,0.42,0.0,"3,11,2,1,7",11,0.24406296014785767
beta_0.42,p006,0,0.42,0.0,"3,11,2,1,7",12,0.2438340187072754
beta_0.42,p006,0,0.42,0.0,"3,11,2,1,7",13,0.2169959843158722
beta_0.42,p006,0,0.42,0.0,"3,11,2,1,7",14,0.23714229464530945
beta_0.42,p006,0,0.42,0.0,"3,11,2,1,7",15,0.2367846667766571
beta_0.42,p007,0,0.42,0.0,"3,11,2,1,7",0,0.3096082806587219
beta_0.42,p007,0,0.42,0.0,"3,11,2,1,7",1,0.20345638692378998
beta_0.42,p007,0,0.42,0.0,"3,11,2,1,7",2,0.19287718832492828
beta_0.42,p007,0,0.42,0.0,"3,11,2,1,7",3,0.2715795040130615
beta_0.42,p007,0,0.42,0.0,"3,11,2,1,7",4,0.31225353479385376
beta_0.42,p007,0,0.42,0.0,"3,11,2,1,7",5,0.30539268255233765
beta_0.42,p007,0,0.42,0.0,"3,11,2,1,7",6,0.37613940238952637
beta_0.42,p007,0,0.42,0.0,"3,11,2,1,7",7,0.3582667410373688
beta_0.42,p007,0,0.42,0.0,"3,11,2,1,7",8,0.34555283188819885
beta_0.42,p007,0,0.42,0.0,"3,11,2,1,7",9,0.33823394775390625
beta_0.42,p007,0,0.42,0.0,"3,11,2,1,7",10,0.26033779978752136
beta_0.42,p007,0,0.42,0.0,"3,11,2,1,7",11,0.209626704454422
beta_0.42,p007,0,0.42,0.0,"3,11,2,1,7",12,0.2152734100818634
beta_0.42,p007,0,0.42,0.0,"3,11,2,1,7",13,0.19807268679141998
beta_0.42,p007,0,0.42,0.0,"3,11,2,1,7",14,0.198961079120636
beta_0.42,p007,0,0.42,0.0,"3,11,2,1,7",15,0.21471843123435974
beta_0.42,p008,0,0.42,0.0,"3,11,2,1,7",0,0.3116924464702606
beta_0.42,p008,0,0.42,0.0,"3,11,2,1,7",1,0.1968124359846115
beta_0.42,p008,0,0.42,0.0,"3,11,2,1,7",2,0.1919151097536087
beta_0.42,p008,0,0.42,0.0,"3,11,2,1,7",3,0.27077028155326843
beta_0.42,p008,0,0.42,0.0,"3,11,2,1,7",4,0.2859126329421997
beta_0.42,p008,0,0.42,0.0,"3,11,2,1,7",5,0.2849286198616028
beta_0.42,p008,0,0.42,0.0,"3,11,2,1,7",6,0.3705378770828247
beta_0.42,p008,0,0.42,0.0,"3,11,2,1,7",7,0.35266008973121643
beta_0.42,p008,0,0.42,0.0,"3,11,2,1,7",8,0.3751915991306305
beta_0.42,p008,0,0.42,0.0,"3,11,2,1,7",9,0.35371133685112
beta_0.42,p008,0,0.42,0.0,"3,11,2,1,7",10,0.33187615871429443
beta_0.42,p008,0,0.42,0.0,"3,11,2,1,7",11,0.23016169667243958
beta_0.42,p008,0,0.42,0.0,"3,11,2,1,7",12,0.24395646154880524
beta_0.42,p008,0,0.42,0.0,"3,11,2,1,7",13,0.219533771276474
beta_0.42,p008,0,0.42,0.0,"3,11,2,1,7",14,0.23241284489631653
beta_0.42,p008,0,0.42,0.0,"3,11,2,1,7",15,0.24568131566047668
beta_0.42,p009,0,0.42,0.0,"3,11,2,1,7",0,0.2942717671394348
beta_0.42,p009,0,0.42,0.0,"3,11,2,1,7",1,0.18702372908592224
beta_0.42,p009,0,0.42,0.0,"3,11,2,1,7",2,0.17815013229846954
beta_0.42,p009,0,0.42,0.0,"3,11,2,1,7",3,0.2766585946083069
beta_0.42,p009,0,0.42,0.0,"3,11,2,1,7",4,0.29399970173835754
beta_0.42,p009,0,0.42,0.0,"3,11,2,1,7",5,0.3022345304489136
beta_0.42,p009,0,0.42,0.0,"3,11,2,1,7",6,0.38133448362350464
beta_0.42,p009,0,0.42,0.0,"3,11,2,1,7",7,0.3680276572704315
beta_0.42,p009,0,0.42,0.0,"3,11,2,1,7",8,0.3751232624053955
beta_0.42,p009,0,0.42,0.0,"3,11,2,1,7",9,0.37328043580055237
beta_0.42,p009,0,0.42,0.0,"3,11,2,1,7",10,0.32126185297966003
beta_0.42,p009,0,0.42,0.0,"3,11,2,1,7",11,0.2400357872247696
beta_0.42,p009,0,0.42,0.0,"3,11,2,1,7",12,0.24176478385925293
beta_0.42,p009,0,0.42,0.0,"3,11,2,1,7",13,0.23677700757980347
beta_0.42,p009,0,0.42,0.0,"3,11,2,1,7",14,0.23154644668102264
beta_0.42,p009,0,0.42,0.0,"3,11,2,1,7",15,0.22674056887626648
beta_0.42,p010,0,0.42,0.0,"3,11,2,1,7",0,0.34648269414901733
beta_0.42,p010,0,0.42,0.0,"3,11,2,1,7",1,0.19936180114746094
beta_0.42,p010,0,0.42,0.0,"3,11,2,1,7",2,0.19032467901706696
beta_0.42,p010,0,0.42,0.0,"3,11,2,1,7",3,0.2739061117172241
beta_0.42,p010,0,0.42,0.0,"3,11,2,1,7",4,0.29006555676460266
beta_0.42,p010,0,0.42,0.0,"3,11,2,1,7",5,0.3068494498729706
beta_0.42,p010,0,0.42,0.0,"3,11,2,1,7",6,0.37022650241851807
beta_0.42,p010,0,0.42,0.0,"3,11,2,1,7",7,0.37550172209739685
beta_0.42,p010,0,0.42,0.0,"3,11,2,1,7",8,0.36083677411079407
beta_0.42,p010,0,0.42,0.0,"3,11,2,1,7",9,0.366224080324173
beta_0.42,p010,0,0.42,0.0,"3,11,2,1,7",10,0.28881415724754333
beta_0.42,p010,0,0.42,0.0,"3,11,2,1,7",11,0.24669499695301056
beta_0.42,p010,0,0.42,0.0,"3,11,2,1,7",12,0.2480553835630417
beta_0.42,p010,0,0.42,0.0,"3,11,2,1,7",13,0.21750840544700623
beta_0.42,p010,0,0.42,0.0,"3,11,2,1,7",14,0.24050353467464447
beta_0.42,p010,0,0.42,0.0,"3,11,2,1,7",15,0.2332337200641632
beta_0.42,p011,0,0.42,0.0,"3,11,2,1,7",0,0.34023526310920715
beta_0.42,p011,0,0.42,0.0,"3,11,2,1,7",1,0.2192912995815277
beta_0.42,p011,0,0.42,0.0,"3,11,2,1,7",2,0.19835758209228516
beta_0.42,p011,0,0.42,0.0,"3,11,2,1,7",3,0.28227704763412476
beta_0.42,p011,0,0.42,0.0,"3,11,2,1,7",4,0.2945667505264282
beta_0.42,p011,0,0.42,0.0,"3,11,2,1,7",5,0.2948111891746521
beta_0.42,p011,0,0.42,0.0,"3,11,2,1,7",6,0.3611026704311371
beta_0.42,p011,0,0.42,0.0,"3,11,2,1,7",7,0.3675956726074219
beta_0.42,p011,0,0.42,0.0,"3,11,2,1,7",8,0.3640978932380676
beta_0.42,p011,0,0.42,0.0,"3,11,2,1,7",9,0.3735116422176361
beta_0.42,p011,0,0.42,0.0,"3,11,2,1,7",10,0.3396376967430115
beta_0.42,p011,0,0.42,0.0,"3,11,2,1,7",11,0.24524198472499847
beta_0.42,p011,0,0.42,0.0,"3,11,2,1,7",12,0.2608935832977295
beta_0.42,p011,0,0.42,0.0,"3,11,2,1,7",13,0.23902952671051025
beta_0.42,p011,0,0.42,0.0,"3,11,2,1,7",14,0.2433835119009018
beta_0.42,p011,0,0.42,0.0,"3,11,2,1,7",15,0.25833114981651306
beta_0.42,p012,0,0.42,0.0,"3,11,2,1,7",0,0.35341718792915344
beta_0.42,p012,0,0.42,0.0,"3,11,2,1,7",1,0.20263943076133728
beta_0.42,p012,0,0.42,0.0,"3,11,2,1,7",2,0.18625353276729584
beta_0.42,p012,0,0.42,0.0,"3,11,2,1,7",3,0.269191175699234
beta_0.42,p012,0,0.42,0.0,"3,11,2,1,7",4,0.2864688038825989
beta_0.42,p012,0,0.42,0.0,"3,11,2,1,7",5,0.301676481962204
beta_0.42,p012,0,0.42,0.0,"3,11,2,1,7",6,0.3652023673057556
beta_0.42,p012,0,0.42,0.0,"3,11,2,1,7",7,0.37201282382011414
beta_0.42,p012,0,0.42,0.0,"3,11,2,1,7",8,0.3553811013698578
beta_0.42,p012,0,0.42,0.0,"3,11,2,1,7",9,0.36794012784957886
beta_0.42,p012,0,0.42,0.0,"3,11,2,1,7",10,0.28346458077430725
beta_0.42,p012,0,0.42,0.0,"3,11,2,1,7",11,0.2438964694738388
beta_0.42,p012,0,0.42,0.0,"3,11,2,1,7",12,0.2455911934375763
beta_0.42,p012,0,0.42,0.0,"3,11,2,1,7",13,0.21632246673107147
beta_0.42,p012,0,0.42,0.0,"3,11,2,1,7",14,0.24556897580623627
beta_0.42,p012,0,0.42,0.0,"3,11,2,1,7",15,0.23771433532238007
beta_0.42,p013,0,0.42,0.0,"3,11,2,1,7",0,0.30444425344467163
beta_0.42,p013,0,0.42,0.0,"3,11,2,1,7",1,0.1978587508201599
beta_0.42,p013,0,0.42,0.0,"3,11,2,1,7",2,0.2022608071565628
beta_0.42,p013,0,0.42,0.0,"3,11,2,1,7",3,0.28828370571136475
beta_0.42,p013,0,0.42,0.0,"3,11,2,1,7",4,0.3277682363986969
beta_0.42,p013,0,0.42,0.0,"3,11,2,1,7",5,0.32156988978385925
beta_0.42,p013,0,0.42,0.0,"3,11,2,1,7",6,0.38088735938072205
beta_0.42,p013,0,0.42,0.0,"3,11,2,1,7",7,0.33740517497062683
